pc1,pc2,cluster,popularity
-0.3320378665027015,-1.2965034517676266,0,88
0.47347546355607273,-0.9484401264085465,2,88
0.14463247478763275,-0.7856710718725637,4,88
3.2011783747821747,0.6606473143196232,2,88
-0.04610056159717741,-1.086642702202366,0,88
2.7562051727306716,0.667067505212165,2,88
-0.15646273079912557,-0.6422978340360332,4,88
2.4552023714422906,0.2440279493904119,2,88
1.3620550800922613,-0.3192485677000098,2,88
1.276243486933507,-0.1371909282014553,4,88
0.9908377644206586,0.1675347124353061,4,88
1.5923133401851612,-0.2225110295573692,2,88
-0.06097809829091931,-0.9575748665140446,0,88
2.433761899811644,0.3742282449175331,2,88
1.7082261899469138,0.25519667399783136,2,88
-1.1043578903514288,-1.6675734857871491,0,88
-1.889790596703163,-1.9487050004237725,0,88
0.411817306192901,-1.0141193537944284,4,88
0.9595399676488975,-0.21138115982843667,2,87
1.9088731389558704,0.08552854090254987,2,87
2.1303256189754367,0.3797483286072747,2,87
-1.2403635561119244,-1.7438612165720184,0,87
0.6708040962304224,-0.03338714444422689,4,87
1.2132062870055829,-0.1010539824102987,4,87
2.5705019883602462,0.5602388636822444,2,87
3.5209009016584965,0.6814638880425105,2,87
2.375368637960086,0.23385288677363927,2,87
2.3370464263682944,-0.10008970440050069,2,87
1.840195091886091,0.06463682572010754,2,87
1.5421243074016866,0.04668355546058753,2,87
0.16101886690832315,-0.7373479457175697,0,87
1.362974309350113,-0.4012505276941933,2,87
1.1319606226762813,-0.1967239438028273,4,87
0.6229674731709359,-0.017842907454056322,4,87
-0.4450064997745135,-0.32180838533465117,0,87
-1.6772583862231882,-1.9798394190536233,0,87
-0.5111661853391438,-1.0062367375505015,0,87
2.5171917274421647,0.3061770625211648,2,87
-0.3824006411054522,-1.0153547597306678,4,87
2.238993847263338,0.27680540298415207,2,87
2.5116790149999595,0.21791595655538626,2,87
-0.7552920721645194,-1.6384477099920398,0,87
-0.5718160887790746,-1.2556438097772358,0,86
1.9128117629871102,-0.33645200381444257,2,86
1.8936301265647197,0.3571889672632411,2,86
0.49723021068192796,-1.1114194364216596,2,86
2.1439951688024914,0.226335451175182,2,86
1.7937196552279169,0.2678820399416793,2,86
1.070725764704262,-0.21519367345861026,4,86
-0.2405997165484421,-1.0621566303166972,0,86
0.6241245291204531,-0.013051657118622332,4,86
0.3571706581776482,-0.6776121946001453,4,86
-0.17447480031569154,2.347011279107288,1,86
1.0324706313376966,-0.6067194839107286,4,86
2.376373776708426,0.3599252239729796,2,86
0.9732833711633949,0.14365344660541013,4,86
-1.0711937943248477,-1.5330782900622242,0,86
0.5612935502324857,-0.7457033707370335,4,86
2.185601408040018,0.3890951234192524,4,86
1.858267828215689,0.1473380453777438,2,86
0.4996102719320206,-0.9528055646876248,2,86
-3.89849361034797,0.6792939731127693,3,86
-0.7284098997314598,-1.3227548376136256,0,86
3.2296820845063903,0.46276003666300974,2,86
2.407952761974755,0.14317522739989047,2,86
2.118547381346195,-0.41654183364021735,2,86
3.3336220092905404,0.6108191008522974,2,86
2.38066633201417,0.3531092005751058,2,86
1.6099425765075506,-0.08292342774632791,2,85
0.49902534466188725,-0.21124547173914776,4,85
2.162432107678665,-0.09528332152736285,2,85
0.3064221260971739,-0.9280056088102777,0,85
1.4339628418805273,0.04759225316135767,4,85
1.8092888029647205,-0.05912727211601189,2,85
-0.04416802181704945,-0.42975378623457977,4,85
-1.0314591816679306,-1.3922281598754556,0,85
-0.9718736444722189,-1.0726977797076156,0,85
1.4599330598962434,-0.1700378370202822,4,85
0.8613303531200729,-0.45454896865766226,2,85
2.0146810423300634,0.24007575963994968,2,85
2.4321124384859303,0.3251500032433667,2,85
1.2997656735197614,0.0353548654437053,4,85
2.440524229698064,0.2760049424930295,2,85
0.7385651934311199,-0.3830660365616348,4,85
1.330141102346132,0.06583285251569276,4,85
1.6233859489606617,0.05678019719388572,2,85
-1.6854554204239276,-2.1586418623152426,0,85
0.24513393358024693,-1.12901497878314,4,85
1.1399160116544327,-0.26862671046122594,4,85
1.692414921317345,0.03939273635383294,2,85
1.1326488470973366,-0.27134543628706304,4,85
1.6287320036413864,-0.03205389799800224,2,85
0.18818052972162722,-0.4301135260923325,4,85
1.1889960621031845,-0.06469030385479681,4,85
1.691164374087281,0.20804062551614208,4,85
1.1476375785429147,0.7905268580049033,4,85
0.407214242929562,-0.7038894976787404,4,85
0.7460219528935912,-0.7040928387624907,2,85
-1.2138931718196162,-1.5647127869339643,0,85
2.9264280243166603,0.48406866014382427,2,85
2.0337583258403926,0.054029598112262926,2,85
1.2951637095430015,-0.0709985648192189,4,85
2.1349575613549066,0.09900305664736281,2,85
0.7443117600410674,-1.0176431039929938,2,85
1.8162033047004247,0.12544322080676562,2,85
2.694622223119069,0.17248142973130837,2,85
2.510629363245319,0.4036328943090201,2,85
-7.998503293938019,0.7264199167544974,3,85
-0.6930172714786568,-1.5118978195952448,0,85
1.1747646177844455,-0.21035254529055852,4,85
2.4868222974681213,0.4709145780898527,2,85
-1.883750130074746,-1.9416033097304688,0,85
2.4122232978756095,0.3145889442171102,2,85
2.046490633859397,0.5565326018004401,4,85
-0.47800367308058683,-1.7628217564456579,0,85
0.94825427878668,-0.22029912997520013,4,85
2.0892452392294336,-0.12194384700566364,2,85
-0.6978796202486289,-1.5584739456855181,0,85
1.7402446277278552,0.022084908699395833,2,85
0.214653330266517,-1.1942702855110672,0,84
1.812757413629985,-0.044783278375887976,2,84
2.506952213439059,0.10986744745640165,2,84
1.0360627255961945,0.16971276149356465,4,84
0.019675099586009392,-0.29961623313120705,4,84
-1.969300394921593,0.8152801129643205,1,84
1.9410160603488729,0.28718155130119755,2,84
0.8134686026460448,-0.7987879174031434,2,84
0.535574728111288,-0.26113922627626135,4,84
1.3456133526058802,0.02918789205207982,2,84
0.1760428956011513,-1.024827444971099,4,84
-0.6232818481513525,-1.3919986958372355,0,84
0.5097817536756953,-0.4397981204045602,4,84
2.719222591912107,0.5367421260720732,2,84
2.90268393474082,0.44992749853177577,2,84
2.024822889517776,0.16255277033395749,2,84
1.3805384154582598,0.47427888078461355,2,84
-0.5499067941380883,-1.567977971063146,0,84
2.144593497638604,0.08890207985413004,2,84
2.5900711432923034,0.1292068760643424,2,84
1.4765508373381988,-0.0027918103243233005,2,84
2.529470349146951,0.3966058291619224,2,84
1.0981060317807085,-0.3012426390534339,2,84
1.8940354576754665,0.6173589058145891,2,84
-3.968688010818711,2.0515941137818094,3,84
0.7656162434366625,-0.5531274969381568,4,84
2.250450161005253,0.5965551791532012,2,84
1.0349945951249977,0.16516201198339558,4,84
-1.325746122772387,-1.6266849389659752,0,84
-0.0759644657628758,-0.6674235849442395,4,84
0.1853795289777027,-0.5660919442583507,4,84
2.9773135427841333,0.3384101171237917,2,84
1.680852960891596,-0.3352176242281879,2,84
1.9232284193911693,0.15321343220131756,2,84
2.6591902163401757,0.1557131502094925,2,84
2.407901347403355,0.2260926633622629,2,84
2.3431983778257814,0.46030978271228157,2,84
1.7505970829264654,-0.39438068632988654,2,84
2.952195641322044,0.5168999505179365,2,84
-0.6100305951858898,-1.579709461564287,0,84
-0.08467997424613914,-0.992643465542091,0,84
1.9768588589918799,0.09914405009771397,2,84
-0.6108868852317314,-2.0911641124247393,0,84
1.628983430794721,0.1960319202654803,2,84
2.7103254039341675,0.1381179544844549,2,83
1.4020828527499625,0.24146696132724327,4,83
0.18348098342262176,-1.1898702127761112,0,83
2.124361485926897,0.07736598633556585,2,83
-1.149769225786424,-1.6882932217366868,0,83
2.1682340433978933,0.31339618177778633,2,83
-0.2555218909922755,-0.8060064058431341,0,83
1.3799460381492261,-0.5469035745032368,2,83
0.9298188644832922,-0.6172384432995439,2,83
1.3054500210318203,-0.1502366031917106,2,83
0.4600074598267294,-0.7276981203396214,4,83
1.09121110626754,-0.5209213311037066,2,83
1.6423132862870988,0.024965772793137563,2,83
0.28332864460556745,-0.6551535345739634,4,83
2.697564450595484,-0.0690778585781423,2,83
0.5251840696282657,-0.3058495652380065,4,83
1.216938960317053,-0.23109021353869658,2,83
2.307335779458938,0.4002884415837315,2,83
1.6855540599753382,-0.17275072554394552,2,83
1.8555008521416323,-0.1829168918318913,2,83
1.8986814429227645,0.06111092348315944,2,83
2.857710759151107,0.43397584368834313,2,83
1.2809656199371593,-0.12077670982086323,4,83
0.17035908386504606,-0.8663517327853336,4,83
1.3351467836109268,-0.03211633489007427,2,83
0.9916134953421862,-0.7594441438687657,4,83
0.0038294707800292315,-0.38145394479867345,4,83
-0.6646119055993235,-1.3106699948434848,0,83
-0.19684241614579753,-1.5181253364185863,0,83
2.1915543088999105,0.3705178482995238,2,83
2.8440897762132566,0.38196635491656544,2,83
2.2011834961347003,0.3420841272273373,2,83
1.9418538173795594,0.17588193206916547,2,83
0.7777716203103018,-0.39759803240410163,4,83
2.112836024949829,-0.2364733464438262,2,83
0.4455650395083376,-0.20987939042481113,4,83
1.2420903997776374,-0.2579451012947288,2,83
2.9495360959285226,0.2662986756480354,2,83
1.1859284885142554,-0.43644813468228644,2,83
1.207374342985248,-0.6448853017679279,2,83
2.267152908575874,0.25090403384374843,2,83
0.394155876065335,-0.7941338845045898,4,83
-0.5696123865358786,-1.5842419020642502,0,83
1.0525733689365868,-0.373374741195233,4,83
1.6293212572203735,-0.032208532297698496,2,83
1.6481258037055364,-0.21743155433934502,2,83
0.9395640023984793,0.14518877461256424,4,83
0.5230637172493442,-0.6285422197805357,4,83
1.0251420440315109,-0.19602142478349752,4,83
0.443106797276368,-0.45279122362885177,4,83
1.7353880181590065,-0.3239145806150362,2,83
2.9459282178219452,0.3976153321561472,2,83
2.0782016429745838,0.12714411695376704,2,83
0.7267274583085583,-0.5486732123329867,4,83
1.0588127644661238,0.054096237066559444,4,83
1.871736848466339,-0.38567984477892137,2,83
0.10656499841989019,-0.4519241618570752,4,83
2.7715495975331113,0.5445759564342042,2,83
1.7617113367345083,0.24596599167280486,2,83
1.3977985890173483,-0.061891209259990386,2,83
1.083700920327207,1.792564632719422,1,83
1.1749298478813512,0.1903115499816063,4,83
0.38106711059578974,-0.04620754215786371,4,83
0.9187532619850975,-0.5790205191836112,2,83
1.5834570076307795,0.35213838653720714,2,83
0.6881665713910691,-0.09166717306120949,4,83
-0.5253655477251701,-1.08149427201573,0,83
2.1044498787258936,0.0414498308204087,2,83
-0.2759101017180677,-0.8944353007418112,0,83
2.807153706392807,0.5322102739351934,2,83
2.247069201045652,0.0929368890560127,2,83
2.342880901163898,0.06668797219829292,2,83
2.3980946097170293,0.41481164013080524,2,83
0.8539466609722705,-0.4003451243442433,4,83
-2.58611948535636,-1.0574624011408922,0,83
2.978862680915575,0.5799858580812314,2,83
-0.5712601617955313,-1.2644264084880006,0,83
0.41610261915956664,-0.31455659743222,4,83
1.9622757358066523,-0.16909136819533904,2,83
1.9608201381061876,-0.3493794107710398,2,83
0.29491686618176355,-0.3816978669868532,4,83
0.527963754030924,-0.5526449267858674,4,82
-1.7450517206222607,-1.4917014957512502,0,82
1.7761257947455538,0.5118929492933704,4,82
1.2583790179884597,-0.20682283428484682,2,82
2.3840522861236306,0.20285849215133955,2,82
2.169027988112258,0.21216126704178645,2,82
2.6464625702078424,0.4195991501731497,2,82
0.6022028107701872,-0.4693547562726294,2,82
1.2928287544251544,-0.04591738010701478,4,82
1.11274511411926,-0.062132736615057305,4,82
2.0403363375110795,0.17544142177522992,2,82
1.652021202635321,-0.20787182147856376,2,82
-0.29560309076900837,-1.11695331223593,0,82
1.399195861546845,-0.10399310651627941,4,82
1.1059729427690912,-0.2845819168350298,2,82
1.3444491110894266,-0.1756727813070714,2,82
0.30947225998862005,-0.5304123175225378,4,82
-1.6813683905646446,-0.5850304340805418,0,82
2.3307677373344413,0.7145942324816192,2,82
1.5451069193842133,0.23655684053841036,2,82
1.8084212218238083,0.04099063584584793,2,82
1.8338074478174267,0.2382895529570325,2,82
0.7461835110029835,-0.2555058211456573,4,82
2.009166971029696,0.27659902301397393,2,82
0.04339802994737442,-0.6021059449791878,4,82
2.679346592951838,0.5337884068170212,2,82
1.6808808232264103,-0.3067473464520551,2,82
-0.9300061918094442,2.715348242306605,1,82
0.1179539824031478,-1.0104476532332394,0,82
2.406211065018568,0.47949037697487557,2,82
1.4976332503086556,0.08462759823529951,2,82
-1.2142665894601763,-1.3666879543003945,0,82
0.7374344649788578,-0.38296652029131906,4,82
1.5368093969488865,-0.1452287455169366,4,82
0.7241020322863998,-0.05320229053540245,4,82
3.389232403787578,0.7115297180727241,2,82
0.7570862915844195,-0.23688688484498127,4,82
1.8670441321159816,0.28844464260236996,2,82
1.6140350690760616,0.03466357283806148,2,82
0.5121226480387854,-0.693138995943846,4,82
2.0611454163586878,-0.00578633505966339,2,82
-1.0961073584409233,-1.733840257582855,0,82
-1.6595938801813168,2.5529018677897195,1,82
0.9363767140555918,-0.3528487590345868,4,82
-0.5199377745791584,-1.3060743835671593,0,82
0.7255305871689437,-0.28462191793882086,4,82
3.0258944921035718,0.5465144870564917,2,82
2.8702313544172813,0.47186031957491203,2,82
-0.8491870070330928,-1.2993123191368086,0,82
0.9462825603639167,-0.6109443381203619,2,82
0.6410491531248859,-0.38480599149881356,4,82
2.0076392229725775,-0.20284399270182138,2,82
2.252262801108456,-0.19044275722205306,2,82
2.450137513195863,0.24000782306673302,2,82
-0.5144681387242005,-0.9270030279716343,0,82
0.08574157543126257,-1.0867967578073015,0,82
2.263361129336635,0.22036054488564993,2,82
2.166377554367282,0.4088969396279317,2,82
-1.285775732975154,-1.6173911522912674,0,82
3.6491357350041023,0.9257959793344984,2,82
1.5290255523484346,0.060570401670931834,2,82
1.3454987123804045,-0.15361488123850806,4,82
-0.12431231740628933,-0.5588394944449196,4,82
0.8918167788533323,-0.5567569057388112,4,82
0.07582813851812037,-0.7544324524410144,4,82
1.7313485461742026,-0.12416857701615039,2,82
1.3693261999540804,-0.321404878728166,2,82
0.499172336258154,-0.17094560486906224,4,82
0.6776825472610482,0.25449422838244895,4,82
2.5871987950171262,0.3552354551056052,2,82
-0.8692881122388457,-1.1279738356634619,0,82
2.414160836418851,0.09645768896938384,2,82
2.276235390393697,0.09695670040473328,4,82
1.1211460705770337,-0.3429033176750915,4,82
2.099643885456974,0.1348346519527575,2,82
2.350167416172524,0.38947416139860697,2,82
3.065074845258749,0.5925312076509885,2,82
1.3235294903249377,-0.06382463043522574,2,82
-0.33302763120706125,-0.9256723411696155,0,82
1.985347705069558,-0.011727721516816506,2,82
-0.8646224288077782,-1.227448452149697,0,82
3.625353587285778,1.0096729312886128,2,82
1.999263937170473,-0.0859716368573333,2,82
2.2805441494972065,0.11881593865766632,2,81
-0.21167874692439734,-0.638197963708948,4,81
-1.34747945886999,-1.844274825836898,0,81
0.931095066241874,-0.5465851816237323,2,81
2.660052065255773,0.29307828742421155,2,81
0.5722633471765779,1.6177394693243443,4,81
2.9608103568839272,0.40440038943985773,2,81
1.0877505542136932,-0.21256667356023307,4,81
0.35419712708098594,-0.6072268834504534,4,81
2.4185295866653416,0.4248976499367283,2,81
2.2366055637273936,0.40229664077379496,2,81
2.937819012693264,0.7195339849166772,2,81
0.7872503144935616,-0.29368531638776246,4,81
-1.0253755314730821,-0.648175408170671,0,81
1.4299054315826303,-0.2620669837450127,2,81
0.7894409281793077,-0.7306518110652426,2,81
3.020340978206046,0.5087372228295876,2,81
0.43274044240840914,-0.37670050241477554,4,81
2.785695733204099,0.5346172571849476,2,81
2.900009483479152,0.6812029893668712,2,81
-1.141883976217556,-1.591423723502475,0,81
1.7853119412647505,0.7775556742143441,2,81
-0.35185875204944334,-1.4115658601003291,0,81
-4.511149669590704,-0.64924642450188,3,81
-4.439930334813747,-1.2643875837552896,3,81
0.7355370185815443,-0.8162677418618695,2,81
-0.282478536971498,-0.8394433528781976,4,81
1.4223170394798728,-0.2605381799481655,2,81
3.2641870345161728,0.6660879487238224,2,81
2.598255336356482,0.4186881638373265,2,81
2.7521002860711676,-0.004348870424659204,2,81
0.04006227943664774,1.3789086017486751,1,81
1.0750621191611895,-0.3243248069041194,2,81
-0.20570183444210272,-0.8802102457411398,0,81
2.569263266261229,0.5060116271675118,2,81
3.294181073793795,0.41349320566873843,2,81
0.2591340864500278,-0.6738388269006793,4,81
-0.45396055893484405,0.43729451459475543,4,81
2.6154398315931036,0.5786250753677455,2,81
0.1661054073487803,0.2932562938486258,4,81
-3.4313882998621645,-1.8662220058292212,0,81
-1.0447916249227833,-1.21935131001605,0,81
2.7255115388273374,0.29824299715496644,2,81
2.478009916371241,0.3591121451060684,2,81
1.4716081420717082,-0.23837017787898643,2,81
2.972174440821284,0.3603051715755467,2,81
0.10800671580079686,-1.523356806781774,0,81
1.5544512042816483,0.26528657109126125,2,81
0.6224865579129416,1.489495862394015,1,81
4.264880692700251,1.3381171996546777,2,81
-1.1405637933568127,-0.20691128738393275,4,81
0.3440490884482086,-0.6537524213909834,4,81
2.6663755520775,0.649983604761697,2,81
0.7554080237877253,-0.6211290040725356,2,81
0.7135053405641741,-0.23228074855346428,4,81
0.08496848279521033,-0.9287018815979169,0,81
-1.0506160332939898,-1.4265025329425391,0,81
2.1474035999195658,0.13083443631349984,2,81
3.0395813996018957,0.5476442574358453,2,81
1.8456473543465945,0.12227500056753803,2,81
0.5058422893878921,-0.40241467241486056,4,81
0.411715697254042,-0.965766400819716,2,81
0.5290861133281015,-0.8526353778350384,4,81
0.9391312062667362,-1.2414580796631416,2,81
2.9674857268475727,0.47714740324389754,2,81
1.1472539146500846,-0.15143559935506998,4,81
-0.26355610641355415,-0.5696356615113535,4,81
1.4103270196574151,-0.029786080429501375,2,81
1.9130505772890605,-0.01082153363746156,2,81
2.917252093149938,0.5675462402697722,2,81
1.2711320893267404,-0.02255504510881787,4,81
2.052480140612409,0.135520269308891,2,81
1.8698708186135702,0.12419275521727263,2,81
0.42639583265668135,-0.8350528363989559,4,81
1.2370742199352762,-0.31537605687462483,2,81
2.238235894028766,0.20810418226159366,2,81
1.6516714620871333,0.11882910582253431,2,81
1.311443907792116,-0.01456197549441535,4,81
-0.8621338047579059,-1.7080141202623569,0,81
0.8664553700542097,-0.9911791469986714,2,81
-0.23704291188132762,-1.106599769369841,0,81
2.7067595859096896,0.32843975492455896,2,81
1.1276280493363926,-0.4413086091139405,2,81
-1.0433233259746346,-1.1674171230539516,0,81
2.1169527628146056,0.3678831552803335,2,81
0.7430700630811888,-0.2508240332976633,2,80
0.3698704576371781,-0.15249455870667894,4,80
2.861624229641908,0.6780484507257636,2,80
0.7705386150140504,-0.7572183894422648,2,80
1.052419088378455,-0.19269120470858173,4,80
1.3111706222758293,-0.18932755604139873,2,80
1.8770239366362442,0.2596417229299698,2,80
1.7021324515900518,0.035749538614894376,2,80
1.962082835489227,0.18706617296050676,4,80
-0.4298636529672737,-1.2959353670145972,0,80
1.3337668917766035,-0.07071493738453623,4,80
2.301829046105929,0.24674366113539795,2,80
1.941473051107039,0.24517193396020737,2,80
1.648842514333412,0.24849442205224442,4,80
-1.2028257599146215,-2.091783519471788,0,80
1.6733966924653823,0.204313038326489,4,80
3.0673550876688327,0.7621542101504295,2,80
1.221495445678522,-0.14553458634193236,4,80
3.1916684353673976,0.6213835090821324,2,80
0.5933517292674658,-0.8112611584877322,2,80
2.553844159772219,0.13073027729151943,2,80
3.5431474978882957,0.8965366707682213,2,80
2.095013499977409,-0.002795708349562986,2,80
1.2968042301991942,0.2544284935131674,4,80
0.9153268862948007,0.013552779525049545,4,80
2.314254246903945,0.2814030204085469,2,80
2.620950823187867,0.3694086157366942,2,80
2.276817147360247,-0.005937898721472437,2,80
2.7937722819397517,0.3371770927181031,2,80
1.0731824938916632,-0.24646363120720896,4,80
-0.6205120882693524,-1.5521282205071207,0,80
1.5817778403953826,0.0020712363714115523,4,80
1.299871873103426,-0.027168031117694273,4,80
1.4218650286798884,0.10362669687865117,4,80
2.3515471056532706,0.4666082011540222,2,80
0.6738456271658355,-0.5660034815428379,4,80
0.17032304854563304,-0.27316209050217083,4,80
1.496287093625363,0.1384971401065565,4,80
-1.2209944619468613,-0.33617926365959677,0,80
2.396857163545117,0.2843479274957565,2,80
-0.6132235729141391,-2.104563253054491,0,80
0.9274684416627383,0.5115338977811205,4,80
2.7640822168524037,0.678551264244794,2,80
0.7532348504933281,-0.28934195990107503,4,80
2.800194657183123,0.7062531770087519,2,80
1.331564067653791,-0.4159091711144555,2,80
1.5044020485564369,-0.1742559467886019,2,80
-1.2865500930141895,-0.4754967072457413,0,80
2.5531120547592483,0.4395594204578312,2,80
-0.08480607998620794,-1.0594845015479903,0,80
-2.3653445530383683,-2.215757424909087,0,80
-0.9335739204550815,-0.9617688902325149,0,80
2.017067286655233,0.2650969413280597,2,80
1.5524277639965869,-0.023619872397913303,2,80
2.4034316047839166,0.4218630047663731,2,80
2.228602930045428,-0.12572808419603587,2,80
2.294503913855265,0.3497382351792748,2,80
1.6002179867621171,0.1207494793955598,2,80
2.812417555045823,0.5308214602097183,2,80
2.9765633072686453,0.7647770679272824,2,80
1.842006134303122,-0.1520459820376586,2,80
1.2536879644151342,-0.9663591919514178,2,80
1.7002045646833401,-0.20903321961505755,2,80
-5.951592313410486,0.9070478197900034,3,80
1.4781232605251573,0.16754330125915534,4,80
-2.2176679816898854,-2.3037573187948786,0,80
1.0347829313927948,-0.18947795637316106,4,80
-0.4533856941990408,-0.7206200655927657,4,80
0.04050153499239801,-0.6557980854150782,4,80
1.4460749301052638,-0.3698849505018505,2,80
1.1508592104820847,-0.2025827501062494,2,80
1.7420964052101826,-0.27290180915245427,2,80
0.3475741491073204,1.3967796720535282,4,80
1.2926579440904264,0.10811312154754438,4,80
-1.1566796100697763,-1.913163340576232,0,80
0.9189862777265121,-0.36054814458766304,2,80
1.0034809872109551,-0.5991706869608313,2,80
2.3135035008619287,0.25114845782260614,2,80
1.2467790585365237,-0.27755183008709955,2,80
0.18435343780015992,-0.8007140195522129,0,80
-0.8561274162502059,-1.5803076639429992,0,80
1.4468224613245937,-0.137119476476668,2,80
1.4071612716963282,-0.18591617435913946,2,80
1.918701451611172,-0.1829029234277669,2,80
1.2006934785407861,-0.08869276227422423,4,80
-3.155951577945624,-2.636923931304989,0,80
-0.6259036809377896,-0.8520164120222692,4,80
-2.025115523963,-2.2084319905893826,0,80
0.7839098902934025,-0.24005445738732312,4,80
1.9445739238450501,-0.02983521592286533,2,80
1.133040632422123,-0.34672377258848663,2,80
-0.9652417758947491,-1.5100699924742764,0,80
0.04080259336439466,-1.031396912890995,0,80
2.6103855924382384,0.3961636360005611,2,80
0.326498994821504,-0.9803454349548729,0,80
0.7243845821330595,-0.4319426273156662,4,80
0.634386287352395,-0.31148258425311337,4,80
-1.4575155055014364,-1.547424403196838,0,80
1.4782261968503554,-0.12395807022814172,2,80
-0.10255647364436242,-0.7222213428858838,4,80
1.2027772364403677,-0.2785408634495857,2,80
2.0345916733810885,0.15449403273511936,2,80
1.7182143093563824,0.1382640937219397,2,80
2.172524490878668,0.46324584461445306,2,80
0.10969540171995146,-1.0825741640763304,0,80
2.477316763581765,-0.05850810618011732,2,80
-0.28472200465830244,-0.7434416323713151,4,80
-0.9242644898933221,-1.4037323577266747,0,80
1.6680996262006969,0.2676908700973211,2,80
-1.0872410452476742,-1.4952664673507063,0,80
0.6811670012849312,-0.21520203669730292,4,80
-1.4917681273623493,-1.9859845118718042,0,80
1.938898100314668,-0.1460185068916662,4,80
-0.2534056722265365,-0.9776536204587714,4,80
2.8337491933508097,0.6662534396840538,2,80
2.7385447280120876,0.5491551032537476,2,80
1.968000701920186,-0.0851683510309596,2,79
2.172714947660462,0.08499170156537245,2,79
-0.14870411365932806,-0.5490740196387045,4,79
1.7070871076542091,0.5492575392377262,2,79
2.5255008849814375,0.4127618315985814,2,79
0.39227350144810685,-0.4268490391489712,4,79
1.31945059001154,-0.15925498728909232,2,79
3.277398526576234,0.8069230465257234,2,79
1.5710931081716153,0.03027646973750636,4,79
2.417057957841387,0.19293566173852267,2,79
2.3705047068771794,0.13828282479543336,2,79
1.6566447278433178,0.23863735803670455,4,79
3.0898792611086168,0.6104471903358882,2,79
2.8783653041686983,0.6743488680226746,2,79
0.4686095622547221,-0.4383806511441866,4,79
3.1338908071308693,0.4675250683014412,2,79
-0.4157696036421285,-0.7311190878218985,4,79
2.876691516373671,0.5698699657089975,2,79
3.2337462614114094,0.5256651180168329,2,79
1.1695056145088065,-0.4002464616972232,2,79
1.9432698473193315,0.01197870279688203,2,79
2.0313280610579025,0.20671951480605305,2,79
-5.0026970292880755,2.2052035585964385,3,79
0.9042503710233368,-0.06968558454674512,4,79
2.2688404495755954,0.4597570962499808,2,79
1.5221643179224285,0.056047377784801004,2,79
-2.0667417520039817,-1.9876835628768177,0,79
